"bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
15.7458333969116,13.625,38.2724723815918,825.8974609375,35.2000007629395,-0.400000005960464,35.6000022888184,7.40000009536743,18.3333339691162,26.1333332061768,6.13333320617676,183,29,4,45.3069152832031,61,19,53,59
15.4416666030884,13.466667175293,40.8080825805664,721.58544921875,35.0999984741211,2.09999990463257,33,7.91666650772095,24.3833332061768,24.6000003814697,7.13333320617676,1461,273,6,82.9111862182617,729,36,53,717
15.9541664123535,12.1750001907349,58.8164253234863,300.767639160156,26.6000003814697,5.90000009536743,20.7000007629395,12.8000001907349,19.1333332061768,19.8833332061768,12.5833339691162,445,101,0,100.883583068848,276,3,8,251
21.3999996185303,16.2999992370605,39.7560958862305,901.014587402344,42.9000015258789,1.89999997615814,41,12.9333333969116,25.3999996185303,32.6666679382324,10.6166667938232,87,17,2,57.5830078125,41,8,14,41
14.0458335876465,11.5250005722046,55.9466018676758,354.365386962891,24.7000007629395,4.09999990463257,20.6000003814697,10.533332824707,18.033332824707,18.3500003814697,9.66666698455811,564,114,2,90.2568969726562,297,8,12,295
16.5249996185303,15.1500005722046,44.8224868774414,689.906127929688,35.5,1.70000004768372,33.7999992370605,10.0166664123535,24.8999996185303,24.8999996185303,8.13333320617676,272,49,0,82.7277450561523,142,3,3,130
13.2083330154419,16.2999992370605,50.7788124084473,584.14599609375,32.4000015258789,0.300000011920929,32.1000022888184,7.41666698455811,20.4166679382324,20.9166660308838,6.81666660308838,993,203,2,91.7958679199219,540,14,25,532
16.8083324432373,15.9333324432373,44.6311874389648,740.987731933594,37.5999984741211,1.89999997615814,35.6999969482422,8.81666660308838,26.0999984741211,26.0999984741211,8.36666679382324,657,121,2,80.3638610839844,325,20,20,325
17.1416664123535,18.0166664123535,49.7697982788086,677.424377441406,37.5,1.29999995231628,36.2000007629395,9.21666622161865,25.5166664123535,25.5166664123535,9.21666622161865,253,48,1,84.1750183105469,134,3,3,134
16.966667175293,16.1999988555908,43.3155097961426,778.709106445312,37.0999984741211,-0.300000011920929,37.3999977111816,7.91666650772095,24.2000007629395,26.8333320617676,7.91666650772095,135,27,1,77.2967224121094,69,5,7,69
7.83333349227905,14.3999996185303,42.3529396057129,713.41796875,26.6000003814697,-7.40000009536743,34,0.466666698455811,16.6166667938232,16.9166660308838,-0.633333384990692,520,97,6,77.7419967651367,264,21,33,257
17.2625007629395,16.625,42.9586563110352,822.825317382812,38.2999992370605,-0.400000005960464,38.7000007629395,9.21666622161865,20.3500003814697,27.6666679382324,7.64999961853027,134,22,2,54.3882827758789,59,13,21,59
12.6708335876465,12.4583330154419,49.0485534667969,475.621398925781,28.1000003814697,2.70000004768372,25.3999996185303,7.58333349227905,18.3666667938232,18.8500003814697,7.18333339691162,1504,274,2,87.4370269775391,793,25,44,765
17.0750007629395,16.6833324432373,42.9982795715332,808.827697753906,38,-0.800000011920929,38.7999992370605,9.38333320617676,24.75,27.3500003814697,7.65000009536743,99,18,1,65.0488815307617,47,5,10,47
15.5166664123535,14.9333333969116,54.1062812805176,473.10546875,30,2.40000009536743,27.6000003814697,9.55000019073486,20.8166656494141,21.1499996185303,9.55000019073486,343,70,1,89.1017227172852,179,4,7,179
21.5166664123535,18.5666656494141,50.0449256896973,687.384155273438,41.0999984741211,4,37.0999984741211,13.5,27.4166660308838,30.1666660308838,13.5,156,29,1,65.6069107055664,76,10,26,76
17.2416667938232,16.7666664123535,43.8917999267578,805.297302246094,38.0999984741211,-0.100000001490116,38.1999969482422,7.90000009536743,20,27.4166660308838,7.90000009536743,148,23,2,52.1906471252441,64,15,25,64
10.3958330154419,16.125,49.9225997924805,612.42236328125,30.2000007629395,-2.09999990463257,32.2999992370605,4.13333320617676,18.033332824707,18.3833332061768,3.66666674613953,1110,191,4,82.0189056396484,561,34,47,546
4.05833339691162,13.3666667938232,43.3982696533203,650.35595703125,21.8999996185303,-8.89999961853027,30.7999992370605,-2.79999995231628,12.0333337783813,12.7833337783813,-2.79999995231628,609,113,10,72.8783340454102,296,34,49,296
15.3458337783813,18.9249992370605,52.1349868774414,646.558898925781,36.2000007629395,-0.100000001490116,36.2999992370605,8.91666698455811,23.2999992370605,23.6333332061768,8.01666641235352,371,69,1,85.9864883422852,192,5,14,192
16.3875007629395,17.1083335876465,45.6222229003906,769.022766113281,37,-0.5,37.5,7.44999980926514,23.4333343505859,26.0833339691162,7.44999980926514,219,36,2,60.7481346130371,101,17,25,101
17.154167175293,16.4750003814697,42.7922058105469,803.773681640625,37.9000015258789,-0.600000023841858,38.5,7.76666641235352,24.7833347320557,27.3500003814697,7.76666641235352,96,18,1,65.648796081543,46,5,9,46
13.1125001907349,14.4416666030884,44.4358978271484,673.390747070312,32,-0.5,32.5,6.31666660308838,21.4333343505859,21.966667175293,5.59999990463257,797,155,3,85.9541244506836,418,17,25,414
13.9750003814697,14.0333337783813,45.5627708435059,629.063171386719,31.7000007629395,0.899999976158142,30.8000011444092,7,21.8500003814697,22,7,1249,237,3,86.0246429443359,637,23,31,637
21.158332824707,14.0833330154419,39.4491119384766,843.73046875,40.4000015258789,4.69999980926514,35.7000007629395,12.8333330154419,24.533332824707,31.783332824707,11.2666664123535,163,25,2,47.4589157104492,57,13,42,55
11.3541669845581,13.8583335876465,48.9693756103516,541.044677734375,28,-0.300000011920929,28.2999992370605,5.69999980926514,18.0499992370605,18.6499996185303,5.69999980926514,516,101,2,91.9312362670898,276,9,15,276
9.97916698455811,15.0416669845581,51.5125579833984,528.490356445312,28.2999992370605,-0.899999976158142,29.1999988555908,4.73333311080933,16.4833335876465,16.966667175293,4.15000009536743,1343,241,7,78.7585220336914,679,48,59,640
21.529167175293,13.9416666030884,40.4106292724609,805.654602050781,40.0999984741211,5.59999990463257,34.5,31.3500003814697,24.5166664123535,31.6666660308838,12.1333332061768,152,25,1,50.1471519470215,55,10,40,51
17.8666667938232,9.33333301544189,52.4344596862793,307.3740234375,26.2999992370605,8.5,17.7999992370605,14.6833333969116,21.1499996185303,21.9500007629395,14.3666667938232,289,59,1,91.8354034423828,171,5,9,149
14.5833330154419,15.1833333969116,57.295597076416,403.627502441406,29.1000003814697,2.59999990463257,26.5,10.5500001907349,19.3500003814697,19.8166675567627,9.98333358764648,470,98,0,96.3809356689453,278,3,11,264
15.7041664123535,14.0416660308838,47.5988693237305,575.848999023438,32.2999992370605,2.79999995231628,29.5,10.1666669845581,22.3333320617676,22.3333320617676,8.44999980926514,449,98,1,91.8668441772461,251,7,7,246
7.77916669845581,13.0416669845581,42.0698928833008,655.994934082031,25.7000007629395,-5.30000019073486,31,0.98333328962326,15.8999996185303,16.533332824707,0.599999964237213,850,161,5,82.8528671264648,440,19,36,425
18.1041660308838,15.6750001907349,41.0340347290039,854.32177734375,38.5999984741211,0.400000005960464,38.1999969482422,9.60000038146973,21.0666675567627,28.7666664123535,8.05000019073486,135,19,2,44.8642158508301,49,13,34,49
19.7250003814697,17.8833332061768,44.7083320617676,829.138366699219,40.9000015258789,0.899999976158142,40,9.96666622161865,22.966667175293,30.0499992370605,9.96666622161865,114,17,1,51.6078338623047,44,7,29,44
11.0833330154419,16.0666675567627,49.1335372924805,616.107055664062,31.2999992370605,-1.39999997615814,32.7000007629395,4.40000009536743,18.7999992370605,18.9833335876465,4.01666688919067,1060,193,7,80.7683258056641,554,41,50,528
11.5458335876465,10.2250003814697,60.5029602050781,246.239517211914,20.3999996185303,3.5,16.8999996185303,8.41666698455811,14.1666669845581,14.5,8.41666698455811,1142,209,4,83.5506973266602,573,24,36,573
17.158332824707,15.75,46.875,670.036743164062,35.7000007629395,2.09999990463257,33.6000022888184,10.7166662216187,25.2999992370605,25.2999992370605,9.11666679382324,176,34,1,82.388916015625,96,3,3,92
14.3916664123535,10.1000003814697,60.1190452575684,247.044662475586,23.2000007629395,6.40000009536743,16.8000011444092,11.9333324432373,16.7333335876465,17.6666679382324,11.8166666030884,415,89,1,101.556701660156,254,4,8,239
15.0749998092651,15.3499994277954,52.9310340881348,515.5380859375,31.7999992370605,2.79999995231628,29,8.98333358764648,21.1666660308838,21.4333324432373,8.98333358764648,1001,219,2,94.9528732299805,557,10,18,557
16.1208324432373,14.7749996185303,47.0541381835938,620.59521484375,33.5,2.09999990463257,31.3999996185303,10.0999994277954,23.3500003814697,23.3500003814697,8.31666660308838,356,67,1,85.4111709594727,185,5,5,175
14.1708335876465,14.0083332061768,53.2636260986328,469.823272705078,29.2999992370605,3,26.2999992370605,8.60000038146973,19.6333332061768,19.9833335876465,8.60000038146973,963,209,1,94.7294464111328,537,9,17,537
10.5500001907349,14.1666669845581,45.8468170166016,620.058654785156,29.2000007629395,-1.70000004768372,30.9000015258789,3.99999976158142,18.1166667938232,18.7666664123535,3.99999976158142,1515,293,5,83.0428161621094,772,39,42,772
15.7541666030884,14.3583335876465,48.8378715515137,567.720581054688,31.7999992370605,2.40000009536743,29.3999996185303,10.1333332061768,22.216667175293,22.216667175293,8.48333358764648,277,54,1,83.2233047485352,141,5,9,139
23.5708332061768,16.1916675567627,41.9473266601562,850.71484375,43.5999984741211,5,38.5999984741211,33.6333351135254,27.4166679382324,34.2000007629395,13.466667175293,80,14,1,48.9097480773926,30,5,22,26
16.9375,14.2749996185303,43.7883453369141,673.417785644531,35.5999984741211,3,32.5999984741211,9.26666641235352,25.1166667938232,25.1166667938232,8.86666679382324,563,108,2,85.1196365356445,289,11,11,277
17.4833335876465,14.4499998092651,53.717472076416,457.032592773438,32.5,5.59999990463257,26.8999996185303,12.7166662216187,22.75,23.6333332061768,12.5166664123535,392,77,2,87.7148666381836,218,10,17,203
8.34583377838135,16.9249992370605,45.013298034668,729.013854980469,30.5,-7.09999990463257,37.5999984741211,0.51666659116745,17.6166667938232,17.6166667938232,-0.183333322405815,359,55,9,49.1206474304199,153,38,38,135
8.65833282470703,16.9166660308838,44.9911346435547,746.603942871094,30.5,-7.09999990463257,37.5999984741211,0.449999958276749,17.9500007629395,18.0666656494141,-0.0666666030883789,365,46,8,42.1721076965332,136,37,43,127
10.6291666030884,15.7416667938232,51.6120223999023,566.309692382812,29.6000003814697,-0.899999976158142,30.5,5.04999971389771,17.6499996185303,18.1333332061768,4.56666660308838,1310,234,4,85.1097717285156,679,32,48,659
15.7375001907349,14.1916666030884,42.3631858825684,761.097045898438,34.2999992370605,0.800000011920929,33.5,7.73333358764648,17.4833335876465,25.5,7.20000028610229,286,44,4,45.8113174438477,100,31,88,93
15.4250001907349,12.75,54.0254249572754,418.147979736328,28,4.40000009536743,23.6000003814697,11.2333335876465,20.0499992370605,20.4333343505859,10.25,429,84,1,87.5768203735352,227,6,9,219
18.6749992370605,17.3166675567627,46.550178527832,745.38427734375,39.2000007629395,2,37.2000007629395,11.3999996185303,27.8500003814697,27.8500003814697,9.80000019073486,228,42,0,79.8578262329102,120,4,4,107
11.5958337783813,17.8083343505859,47.3625869750977,732.813598632812,33.9000015258789,-3.70000004768372,37.6000022888184,3.51666665077209,20.8500003814697,20.8500003814697,3.21666646003723,575,98,10,66.7992782592773,277,41,41,262
8.52083301544189,15.8916664123535,42.8346824645996,779.360046386719,30.2999992370605,-6.80000019073486,37.0999984741211,0.400000065565109,18.5499992370605,18.5499992370605,-0.416666746139526,313,40,10,40.4918670654297,120,38,38,115
11.0666666030884,14.2666664123535,46.6230926513672,619.839904785156,29.3999996185303,-1.20000004768372,30.6000003814697,4.44999980926514,18.6499996185303,19.2333335876465,4.44999980926514,1606,302,6,83.0244674682617,810,37,46,810
6.85416650772095,15.7583332061768,44.8955383300781,691.196105957031,27.5,-7.59999990463257,35.0999984741211,0.166666701436043,15.8166666030884,15.8166666030884,-1.03333342075348,688,112,10,65.5856475830078,306,46,46,305
11.4166669845581,15.5333337783813,50.2696876525879,583.661376953125,30,-0.899999976158142,30.8999996185303,5.80000019073486,18.6666660308838,19.1333332061768,5.16666698455811,1203,232,3,88.4750289916992,642,23,36,623
19.3166675567627,16.5,41.878173828125,843.799133300781,40.4000015258789,1,39.4000015258789,9.38333320617676,22.6666660308838,29.966667175293,9.38333320617676,91,17,2,56.0850105285645,42,7,18,42
8.07499980926514,14.9166669845581,46.9077568054199,627.105529785156,27.2999992370605,-4.5,31.7999992370605,1.93333339691162,15.9833335876465,16.25,1.33333337306976,1112,161,9,64.9665832519531,483,61,63,464
17.4291667938232,17.408332824707,49.8806114196777,668.867614746094,36.7999992370605,1.89999997615814,34.8999977111816,10.5666666030884,22.8000011444092,26.0833339691162,9.85000038146973,290,50,2,68.0858383178711,140,19,41,138
5.15833330154419,14.5666666030884,46.6880340576172,593.919311523438,22.8999996185303,-8.30000019073486,31.2000007629395,-0.666666686534882,12.6166667938232,13.3000001907349,-0.866666734218597,621,107,12,70.5537719726562,290,37,49,287
11.7041664123535,13.7583332061768,44.239013671875,661.793212890625,29.5,-1.60000002384186,31.1000003814697,4.31666660308838,19.9833335876465,20.2666664123535,4.31666660308838,414,74,3,80.3905639648438,209,17,24,209
7.35416650772095,15.841667175293,45.261905670166,667.69091796875,27.7000007629395,-7.30000019073486,35,-0.38333335518837,15.5666666030884,15.9333333969116,-0.38333335518837,861,155,8,75.5982513427734,417,41,43,417
3.13750004768372,15.0416669845581,44.6340255737305,665.507751464844,22.5,-11.1999998092651,33.7000007629395,-3.86666655540466,11.3166666030884,12.2166662216187,-3.86666655540466,766,134,16,69.8508453369141,360,53,60,360
13.8291664123535,14.7083330154419,55.0873908996582,427.851165771484,28.8999996185303,2.20000004768372,26.6999988555908,9.58333301544189,18.8166656494141,19.4500007629395,9.01666641235352,552,107,1,92.6004257202148,303,5,13,294
9.71666622161865,14.9499998092651,49.0163917541504,601.257507324219,28.6000003814697,-1.89999997615814,30.5,3.81666660308838,17.283332824707,17.6499996185303,3.38333320617676,1192,200,7,76.6615753173828,583,46,56,564
14.6499996185303,13.8166666030884,49.7002372741699,524.183349609375,30.6000003814697,2.79999995231628,27.8000011444092,8.64999961853027,20.716667175293,21.466667175293,8.64999961853027,706,145,2,91.2213439941406,375,10,16,375
13.6000003814697,15.7666664123535,47.7777786254883,657.757873535156,33.5999984741211,0.600000023841858,33,6.84999990463257,21.8166656494141,22.033332824707,6.34999990463257,1011,184,4,81.8461303710938,505,29,41,495
0.616666615009308,12.75,42.2185440063477,638.159057617188,17.8999996185303,-12.3000001907349,30.2000007629395,-5.41666650772095,4.38333320617676,9.44999980926514,-5.90000009536743,684,112,16,61.1036033630371,301,63,78,292
5.72083330154419,14.0916662216187,44.4532089233398,654.413208007812,24.2999992370605,-7.40000009536743,31.6999988555908,-1.28333342075348,13.9333333969116,14.3999996185303,-1.28333342075348,1013,182,11,76.5610961914062,489,45,52,489
17.7958335876465,15.5583333969116,48.0195465087891,636.8154296875,34.2999992370605,1.89999997615814,32.3999977111816,11.7666664123535,25.3500003814697,25.3500003814697,9.96666622161865,179,36,0,82.4606170654297,100,4,4,84
13.8791666030884,16.8083343505859,53.8728637695312,519.857727050781,31.7999992370605,0.600000023841858,31.1999988555908,8.76666641235352,20.283332824707,20.6833343505859,8.11666679382324,535,106,1,92.3213729858398,301,5,14,287
12.2041664123535,16.5249996185303,48.8905296325684,643.9560546875,32.9000015258789,-0.899999976158142,33.8000030517578,5.08333349227905,20.2999992370605,20.3166675567627,4.69999980926514,1088,205,7,83.311767578125,572,37,49,555
12.1916666030884,9.48333358764648,53.5781555175781,325.093231201172,21.5,3.79999995231628,17.7000007629395,8.71666622161865,15.9499998092651,16.2666664123535,8.38333320617676,1963,326,12,73.3613052368164,937,78,92,888
14.3000001907349,12.8833332061768,65.7312927246094,238.079437255859,23.8999996185303,4.30000019073486,19.5999984741211,11.8833332061768,16.7333335876465,17.216667175293,11.3999996185303,580,126,1,100.199844360352,356,5,13,335
15.9541664123535,16.625,47.0963172912598,699.036560058594,36.4000015258789,1.10000002384186,35.3000030517578,9.03333377838135,24.5166664123535,24.8333339691162,7.86666679382324,661,119,2,85.6222381591797,338,10,17,322
17.2666664123535,15.6666669845581,45.019157409668,697.587829589844,36.2999992370605,1.5,34.7999992370605,10.9333333969116,25.783332824707,25.783332824707,8.84999942779541,205,37,0,81.8683929443359,111,3,3,101
4.61666679382324,12.0166664123535,39.9224815368652,655.765808105469,22.8999996185303,-7.19999980926514,30.0999984741211,-1.26666653156281,13.533332824707,13.533332824707,-2.28333330154419,547,66,15,38.3078689575195,190,60,60,175
10.966667175293,15.9499998092651,47.8978958129883,649.196472167969,30.7000007629395,-2.59999990463257,33.2999992370605,4.11666679382324,19.1499996185303,19.1499996185303,3.58333325386047,1093,183,6,73.389533996582,513,44,44,505
13.4833335876465,15.6166667938232,42.321590423584,788.930053710938,33.7999992370605,-3.09999990463257,36.8999977111816,5.84999990463257,16.2000007629395,23.6166667938232,4.61666679382324,137,18,6,30.418176651001,47,22,34,44
16.3666667938232,15.3500003814697,48.2704391479492,613.697204589844,33.5,1.70000004768372,31.7999992370605,10.466667175293,23.5166664123535,23.5166664123535,8.64999961853027,204,38,1,81.2362365722656,105,3,3,103
5.82083320617676,13.908332824707,43.3281402587891,683.255737304688,24.3999996185303,-7.69999980926514,32.0999984741211,-1.71666657924652,11.1333332061768,14.6999998092651,-1.71666657924652,593,104,9,71.9809417724609,286,39,55,286
8.38749980926514,15.9416666030884,47.0255661010742,660.671569824219,28.6000003814697,-5.30000019073486,33.9000015258789,1.49999988079071,16.783332824707,16.783332824707,0.949999988079071,902,138,7,65.1635360717773,405,52,52,389
10.7624998092651,12.9083337783813,54.9290771484375,409.523712158203,25.2000007629395,1.70000004768372,23.5,6.84999990463257,15.5666666030884,16.3166675567627,6.44999980926514,1657,294,7,79.5546340942383,834,51,65,787
17.1124992370605,16.6749992370605,43.3116874694824,801.181274414062,38,-0.5,38.5,9.41666698455811,24.7000007629395,27.2999992370605,7.80000019073486,104,18,1,62.2776031494141,49,6,11,48
8.91250038146973,14.3583335876465,52.4026756286621,473.699798583984,25.7000007629395,-1.70000004768372,27.4000015258789,5.03333330154419,14.5666666030884,15.5,4.44999980926514,1683,298,7,81.2986679077148,852,49,68,745
17.0166664123535,15.8666667938232,47.0820960998535,662.143005371094,35.7999992370605,2.09999990463257,33.7000007629395,10.5499992370605,24.9166679382324,25.0499992370605,8.98333358764648,232,42,1,82.5700607299805,118,3,9,117
0.754166662693024,14.2749996185303,43.6544342041016,648.247497558594,19.7000007629395,-13,32.7000007629395,-4.53333330154419,8.56666660308838,9.75,-5.88333320617676,785,136,20,67.0814361572266,366,64,71,363
16.5499992370605,18.4500007629395,50.2724800109863,677.347778320312,37.4000015258789,0.699999988079071,36.7000007629395,9.89999961853027,24.9833335876465,24.9833335876465,8.71666622161865,309,60,1,87.0623931884766,166,3,3,164
12.2958335876465,15.5249996185303,50.5700340270996,600.569641113281,29.7999992370605,-0.899999976158142,30.6999988555908,6.04999971389771,17.1333332061768,20.1833343505859,5.81666660308838,630,106,3,76.6396560668945,316,31,58,305
22.3791675567627,14.7749996185303,40.0406494140625,845.134338378906,41.7999992370605,4.90000009536743,36.8999977111816,32.533332824707,25.8500003814697,32.9166679382324,12.3666667938232,95,17,1,52.0473861694336,37,6,28,32
23.0874996185303,17.4583339691162,47.184684753418,740.865966796875,42.2999992370605,5.30000019073486,37,15.7833337783813,25.7666664123535,32.1833343505859,14.2333335876465,82,16,1,63.674861907959,41,4,17,38
17.8500003814697,14.6999998092651,39.8373985290527,824.061462402344,38,1.10000002384186,36.9000015258789,8.21666717529297,20.9500007629395,28.2666664123535,8.21666717529297,113,18,2,49.5389671325684,48,11,23,48
7.82916688919067,14.6083335876465,47.1236572265625,627.022033691406,26.1000003814697,-4.90000009536743,31,1.03333342075348,15.6499996185303,15.966667175293,1.03333342075348,1275,240,9,81.0902557373047,640,43,50,640
18.3958339691162,17.6083335876465,43.8018226623535,823.428161621094,39.9000015258789,-0.300000011920929,40.2000007629395,8.68333339691162,21.7666664123535,28.75,8.68333339691162,79,14,1,53.7737274169922,36,7,12,36
15.5041666030884,18.9416656494141,58.4619331359863,496.430236816406,33.7000007629395,1.29999995231628,32.4000015258789,10.4333333969116,21.3333339691162,21.75,9.69999980926514,337,65,1,88.8369750976562,184,4,12,178
8.55000019073486,16.7999992370605,45.2830200195312,738.071838378906,30.2000007629395,-6.90000009536743,37.1000022888184,0.683333337306976,17.8166675567627,17.8166675567627,-0.183333396911621,369,56,9,55.0649108886719,158,34,34,153
6.77500009536743,15.8333330154419,44.8536338806152,697.734985351562,27.6000003814697,-7.69999980926514,35.2999992370605,-0.0166666507720947,15.8166666030884,15.8166666030884,-1.23333323001862,637,101,10,62.6255035400391,278,46,46,276
19.2083339691162,14.6833333969116,38.7423057556152,854.434509277344,39.5999984741211,1.70000004768372,37.8999977111816,9.13333320617676,22.6833343505859,29.9833335876465,9.13333320617676,97,17,2,51.9478492736816,43,9,19,43
13.8958330154419,14.125,45.7119750976562,634.269287109375,31.7999992370605,0.899999976158142,30.8999996185303,6.48333358764648,21.7000007629395,21.7666664123535,6.48333358764648,1144,216,2,85.7692489624023,577,21,27,577
16.4375,14.5083332061768,44.504093170166,673.265869140625,34.5999984741211,2,32.5999984741211,10.1166667938232,24.5833339691162,24.5833339691162,8.21666717529297,218,41,0,85.2625503540039,122,2,2,110
16.4500007629395,16.6333332061768,43.7719306945801,777.861267089844,37.0999984741211,-0.899999976158142,38,7.95000028610229,23.75,26.2999992370605,7.38333368301392,111,21,1,70.9797592163086,55,5,8,54
23.2416667938232,14.6333332061768,38.6103782653809,893.770935058594,43.2000007629395,5.30000019073486,37.9000015258789,14.6999998092651,27.283332824707,34.4500007629395,12.6499996185303,119,17,1,49.1684074401855,47,9,25,43
21.716667175293,11.7666664123535,39.752254486084,638.347778320312,37.0999984741211,7.5,29.5999984741211,15.0166664123535,23.6000003814697,29.75,14.0833339691162,73,15,1,63.5531730651855,36,4,15,36
16.5541667938232,14.7583332061768,45.6914367675781,648.650512695312,34.5999984741211,2.29999995231628,32.2999992370605,10.3333330154419,24.25,24.25,8.48333358764648,335,61,1,84.4445190429688,170,5,5,161
10.1000003814697,16.1833343505859,48.4530944824219,636.17822265625,30.7000007629395,-2.70000004768372,33.4000015258789,3.29999995231628,18.0166664123535,18.2333335876465,2.71666669845581,822,151,7,77.4758834838867,427,40,44,406
18.5833339691162,17.25,49.4269332885742,679.509643554688,37.9000015258789,3,34.9000015258789,11.5833330154419,24.0666675567627,27.3500003814697,10.8666667938232,257,45,2,66.5881423950195,123,17,37,122
16.8250007629395,14.1833333969116,43.241870880127,686.792602539062,35.7999992370605,3,32.7999992370605,9.26666641235352,25.283332824707,25.283332824707,8.83333301544189,779,145,2,86.1163101196289,396,14,14,386
17.6416664123535,12.5500001907349,56.2780265808105,357.273986816406,29.1000003814697,6.80000019073486,22.2999992370605,13.9333333969116,21.6499996185303,22.3999996185303,13.6333332061768,305,61,1,91.3302307128906,179,6,10,158
7.07083320617676,14.7916669845581,45.2344551086426,649.389404296875,26.8999996185303,-5.80000019073486,32.7000007629395,0.416666656732559,15.5666666030884,15.5666666030884,-0.150000020861626,696,115,11,60.7295074462891,319,53,53,291
6.85833358764648,13.3000001907349,48.5401458740234,525.957275390625,24,-3.40000009536743,27.3999996185303,2.03333330154419,13.3666667938232,14.0333337783813,1.51666676998138,1331,233,13,72.270866394043,653,70,75,613
13.2958335876465,15.0583333969116,49.0499458312988,586.946899414062,31.5,0.800000011920929,30.7000007629395,7.46666669845581,20.5499992370605,20.9166660308838,6.76666641235352,949,198,2,92.020149230957,514,13,23,514
12.0916662216187,15.3333330154419,52.5114135742188,519.531433105469,29.6000003814697,0.400000005960464,29.2000007629395,6.69999980926514,18.4833335876465,18.8833332061768,6.31666660308838,1428,272,3,89.0125427246094,763,24,42,744
11.9666662216187,16.25,44.5205497741699,765.314331054688,32.2999992370605,-4.19999980926514,36.5,4.33333349227905,18.966667175293,21.6833343505859,3.20000004768372,215,35,5,54.2138290405273,95,24,31,93
5.97916650772095,15.6416664123535,44.818531036377,702.234924316406,26,-8.89999961853027,34.9000015258789,-2.20000004768372,14.783332824707,14.8500003814697,-2.20000004768372,839,152,9,75.2729415893555,409,44,45,409
15.1999998092651,14.533332824707,46.1375617980957,637.220520019531,33.4000015258789,1.89999997615814,31.5000019073486,8.96666622161865,23,23.283332824707,7.88333320617676,877,159,4,83.915771484375,430,16,27,424
17.3875007629395,15.0083332061768,54.5757598876953,476.684204101562,32.7999992370605,5.30000019073486,27.5,12.4499998092651,23.033332824707,23.7999992370605,12.25,431,82,2,86.1990814208984,237,13,21,219
13.1750001907349,16.1000003814697,41.6020660400391,824.283447265625,34.2000007629395,-4.5,38.7000007629395,5.31666660308838,16.6499996185303,23.6333332061768,3.48333334922791,123,16,6,26.0190734863281,40,23,30,38
6.09166669845581,16.1666660308838,45.2847785949707,700.651794433594,26.6000003814697,-9.10000038146973,35.7000007629395,-2.06666684150696,14.8166666030884,14.9833335876465,-2.06666684150696,769,134,9,71.6271209716797,364,44,45,364
23.154167175293,15.3416662216187,43.5842819213867,789.379638671875,41.5999984741211,6.40000009536743,35.1999969482422,29.716667175293,26.1166667938232,32.8166656494141,13.8333330154419,99,18,1,53.5851898193359,38,5,27,33
8.44583320617676,15.0583333969116,46.3333320617676,658.840087890625,27.3999996185303,-5.09999990463257,32.5,0.949999988079071,16.716667175293,16.7666664123535,0.949999988079071,1218,225,8,80.7412490844727,605,38,47,605
9.04166698455811,14.6500005722046,52.1352310180664,502.094848632812,26.5,-1.60000002384186,28.1000003814697,4.58333349227905,15.1499996185303,15.9166669845581,4.05000019073486,1578,277,6,80.9398193359375,794,46,64,761
16.375,14.6166667938232,44.5630111694336,675.985778808594,34.5999984741211,1.79999995231628,32.7999992370605,10.0666666030884,24.5499992370605,24.5499992370605,8.11666679382324,220,41,0,83.5580520629883,121,3,3,108
14.5791664123535,15.9250001907349,54.9137954711914,468.554168701172,30.8999996185303,1.89999997615814,29,9.89999961853027,20.2333335876465,20.6833343505859,9.30000019073486,456,92,0,94.1159362792969,263,4,11,250
16.783332824707,16.1000003814697,45.6090660095215,719.009216308594,37.2000007629395,1.89999997615814,35.2999992370605,8.48333358764648,25.6999988555908,25.6999988555908,8.48333358764648,579,110,2,81.8715057373047,290,17,17,290
17.1375007629395,15.5750007629395,47.0543785095215,670.207336425781,35.2000007629395,2.09999990463257,33.1000022888184,10.6666669845581,25.0833339691162,25.0833339691162,8.85000038146973,175,35,0,83.9127731323242,99,3,3,91
12.7624998092651,15.9749994277954,47.972972869873,658.914794921875,33,-0.300000011920929,33.2999992370605,5.96666669845581,21,21.25,5.51666641235352,1043,189,5,80.9981842041016,523,34,45,512
6.42916679382324,20.2916660308838,49.9794731140137,737.7529296875,28.7999992370605,-11.8000001907349,40.5999984741211,-2.11666655540466,8.35000038146973,15.8666667938232,-2.11666655540466,301,48,13,50.3990211486816,130,45,46,130
13.5583333969116,17.25,51.9578323364258,579.407348632812,33,-0.200000002980232,33.2000007629395,7.80000019073486,20.6333332061768,21.2333335876465,7.16666650772095,513,95,2,87.2016372680664,266,8,17,264
16.6875,15.6083335876465,44.9807891845703,721.542297363281,36.7000007629395,2,34.7000007629395,9.61666679382324,25.6166667938232,25.7666664123535,8.43333339691162,530,94,1,84.5704498291016,268,7,12,263
10.4208335876465,14.875,49.4186058044434,570.810668945312,29.1000003814697,-1,30.1000003814697,4.43333339691162,17.5166664123535,17.8500003814697,3.91666674613953,1426,261,8,81.1491088867188,741,49,61,701
14.9125003814697,14.7916669845581,53.2074356079102,491.741455078125,30.8999996185303,3.09999990463257,27.7999992370605,9.03333377838135,20.6666660308838,20.9333343505859,9.03333377838135,1018,222,2,94.4203491210938,564,11,20,564
